IA_ang,IA_imag,IA_mag,IA_name,IA_real,IB_ang,IB_imag,IB_mag,IB_name,IB_real,IC_ang,IC_imag,IC_mag,IC_name,IC_real,VA_ang,VA_imag,VA_mag,VA_name,VA_real,VB_ang,VB_imag,VB_mag,VB_name,VB_real,VC_ang,VC_imag,VC_mag,VC_name,VC_real,capture_time,crc_ok,dfreq1,dfreq1_name,dst_ip,dst_mac,dst_port,fracsec,frame_number,frame_time,freq1,freq1_name,ip_flags,ip_fragmented,ip_length,ip_version,leap,packet_size,payload_size,ph_encoding,ph_format,pmu_flag,pmu_id,pmu_index,pmu_name,soc,src_ip,src_mac,src_port,stat_data_error,stat_data_sorting,stat_pmu_error,stat_time_sync,stream_id,tcp_ack,tcp_flags,tcp_seq,tcp_window,time,time_base,timequality_mult,timequality_ns,timequality_ver,timestamp,ttl,label
-2.043194888,-499.459279,560.888047,Ia,-255.217221,2.150799614,465.733078,556.790050,Ib,-305.135806,0.058347631,32.922059,564.560142,Ic,563.599407,-1.726549538,-107114.637779,108427.151732,Va,-16819.679130,2.458715816,68283.476243,108210.007325,Vb,-83945.056778,0.364362351,38707.534403,108621.146706,Vc,101490.296542,1780886590.7721353,True,0.003702,ROCOF,10.81.0.175,,61530,12927113,7982,1780886590.771208,49.998206,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289485,254,1780886602.927113,1000000,0,0,False,2026-06-08T02:43:22.927113,128,0
-2.043513749,-499.202800,560.691407,Ia,-255.286934,2.150656658,465.759215,556.769156,Ib,-305.057776,0.058055025,32.747106,564.387117,Ic,563.436282,-1.727046638,-107100.824383,108421.645551,Va,-16872.066873,2.458493210,68293.308432,108195.981984,Vb,-83918.976048,0.363957629,38669.019304,108628.348036,Vc,101512.683656,1780886590.7917848,True,-0.006342,ROCOF,10.81.0.175,,61530,13262640,7984,1780886590.790628,49.997329,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289561,254,1780886603.26264,1000000,0,0,False,2026-06-08T02:43:23.262640,128,0
-2.043677147,-499.042701,560.558437,Ia,-255.307938,2.150297935,465.859834,556.758660,Ib,-304.884930,0.057285400,32.329806,564.672587,Ic,563.746321,-1.727120779,-107085.340352,108407.237035,Va,-16877.764164,2.458137713,68312.351212,108178.901639,Vb,-83881.448675,0.363776638,38647.800060,108620.350009,Vc,101512.206097,1780886590.8115883,True,0.003407,ROCOF,10.81.0.175,,61530,13598202,7986,1780886590.810582,49.997681,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289637,254,1780886603.598202,1000000,0,0,False,2026-06-08T02:43:23.598202,128,0
-2.044648049,-498.070632,559.744836,Ia,-255.421080,2.149810554,465.372734,555.999236,Ib,-304.242286,0.057215473,32.239246,563.778297,Ic,562.855753,-1.727411863,-107091.628442,108418.581355,Va,-16910.703730,2.457889852,68347.767856,108202.058951,Vb,-83882.466526,0.363517079,38625.244406,108631.020429,Vc,101532.207176,1780886590.8315637,True,-0.005584,ROCOF,10.81.0.175,,61530,13933997,7988,1780886590.830588,49.996855,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289713,254,1780886603.933997,1000000,0,0,False,2026-06-08T02:43:23.933997,128,0
-2.044528971,-498.233164,559.893308,Ia,-255.429503,2.149561518,465.356151,555.888936,Ib,-304.066049,0.057020774,32.135417,563.879366,Ic,562.962924,-1.727706471,-107088.001447,108419.957956,Va,-16942.468212,2.457624267,68358.385641,108183.609533,Vb,-83850.011832,0.363212807,38589.895286,108618.484179,Vc,101532.236689,1780886590.8515437,True,0.004311,ROCOF,10.81.0.175,,61530,14269257,7990,1780886590.850583,49.998180,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289789,254,1780886604.269257,1000000,0,0,False,2026-06-08T02:43:24.269257,128,0
-2.044826490,-498.024198,559.743883,Ia,-255.509516,2.149339418,465.421964,555.886896,Ib,-303.961571,0.057004228,32.120160,563.775055,Ic,562.859314,-1.728011294,-107074.374169,108411.394488,Va,-16973.769502,2.457198950,68398.294439,108190.335448,Vb,-83826.141520,0.362724014,38541.099114,108620.842035,Vc,101553.291446,1780886590.8714862,True,-0.003965,ROCOF,10.81.0.175,,61530,14604801,7992,1780886590.870569,49.997790,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289865,254,1780886604.604801,1000000,0,0,False,2026-06-08T02:43:24.604801,128,0
-2.045130449,-497.974565,559.775420,Ia,-255.675288,2.149339556,465.431348,555.898153,Ib,-303.967790,0.056238097,31.685420,563.712668,Ic,562.821470,-1.728165555,-107070.496115,108410.120356,Va,-16990.087032,2.456948249,68420.692747,108192.525745,Vb,-83810.688048,0.362720845,38539.854726,108618.241934,Vc,101550.982657,1780886590.8914812,True,0.006123,ROCOF,10.81.0.175,,61530,14940345,7994,1780886590.890568,49.997952,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721289941,254,1780886604.940345,1000000,0,0,False,2026-06-08T02:43:24.940345,128,0
-2.045187148,-498.101432,559.934332,Ia,-255.776113,2.148756285,465.664131,555.964496,Ib,-303.732510,0.055713873,31.394376,563.784597,Ic,562.909820,-1.728538691,-107059.372017,108405.283268,Va,-17029.277838,2.456764379,68442.030458,108201.898464,Vb,-83805.365569,0.362449979,38515.590766,108627.391826,Vc,101569.973530,1780886590.9116268,True,-0.001115,ROCOF,10.81.0.175,,61530,15275890,7996,1780886590.910581,49.997558,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290017,254,1780886605.27589,1000000,0,0,False,2026-06-08T02:43:25.275890,128,0
-2.045405832,-498.013897,559.898818,Ia,-255.868804,2.148386451,465.888620,556.098409,Ib,-303.633388,0.055727702,31.393070,563.621394,Ic,562.746435,-1.728956382,-107095.809084,108449.393193,Va,-17080.941442,2.456402649,68477.147077,108209.493374,Vb,-83786.483304,0.362184950,38500.206041,108659.948865,Vc,101610.622585,1780886590.9316611,True,0.009362,ROCOF,10.81.0.175,,61530,15611417,7998,1780886590.930569,49.997797,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290093,254,1780886605.611417,1000000,0,0,False,2026-06-08T02:43:25.611417,128,0
-2.045911782,-498.026983,560.059187,Ia,-256.194100,2.147908946,466.003467,556.062508,Ib,-303.391302,0.055419004,31.220524,563.642586,Ic,562.777260,-1.729121461,-107091.622883,108448.010866,Va,-17098.402528,2.456202025,68496.794741,108213.979286,Vb,-83776.216333,0.361726160,38445.298837,108636.536926,Vc,101606.378503,1780886590.951544,True,-0.009203,ROCOF,10.81.0.175,,61530,15946978,8000,1780886590.95057,49.997266,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290169,254,1780886605.946978,1000000,0,0,False,2026-06-08T02:43:25.946978,128,0
-2.046078002,-497.858994,559.918158,Ia,-256.212346,2.147556039,466.014384,555.947836,Ib,-303.164295,0.055189544,31.106345,563.913738,Ic,563.055148,-1.729471215,-107084.712154,108447.075172,Va,-17135.709386,2.455705676,68544.783187,108224.107250,Vb,-83750.045301,0.361470066,38424.781960,108652.103644,Vc,101630.781545,1780886590.9718187,True,-0.004914,ROCOF,10.81.0.175,,61530,16282506,8002,1780886590.970567,49.997298,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290245,254,1780886606.282506,1000000,0,0,False,2026-06-08T02:43:26.282506,128,0
-2.046459011,-497.749540,559.904887,Ia,-256.395939,2.147193417,466.094829,555.912700,Ib,-302.976139,0.054933133,30.948886,563.675427,Ic,562.825154,-1.729836401,-107069.068561,108437.576573,Va,-17173.309834,2.455274415,68582.411073,108226.499693,Vb,-83722.327531,0.360964628,38375.964303,108659.338830,Vc,101656.958831,1780886590.9915183,True,-0.006533,ROCOF,10.81.0.175,,61530,16618100,8004,1780886590.990592,49.997297,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886590,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290321,254,1780886606.6181,1000000,0,0,False,2026-06-08T02:43:26.618100,128,0
-2.046769050,-497.674761,559.910216,Ia,-256.552690,2.147042892,466.140035,555.912230,Ib,-302.905721,0.054366311,30.646773,563.986680,Ic,563.153399,-1.730248999,-107069.684225,108445.386088,Va,-17218.724804,2.455207532,68592.177826,108233.075437,Vb,-83722.826992,0.360588695,38336.143478,108654.798574,Vc,101667.130167,1780886591.0115452,True,-0.003048,ROCOF,10.81.0.175,,61530,176462,8006,1780886591.010594,49.997250,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290397,254,1780886591.176462,1000000,0,0,False,2026-06-08T02:43:11.176462,128,0
-2.047851897,-497.185462,559.672473,Ia,-256.982281,2.146258184,466.111268,555.594787,Ib,-302.367084,0.053808551,30.304541,563.463788,Ic,562.648269,-1.730679619,-107083.272531,108466.670518,Va,-17268.218129,2.454978162,68627.091683,108257.860974,Vb,-83726.260814,0.360365573,38326.158842,108690.816602,Vc,101709.385811,1780886591.0317025,True,-0.017270,ROCOF,10.81.0.175,,61530,512208,8008,1780886591.030581,49.996072,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290473,254,1780886591.512208,1000000,0,0,False,2026-06-08T02:43:11.512208,128,0
-2.048287503,-496.971137,559.557250,Ia,-257.145884,2.145950976,466.367111,555.789012,Ib,-302.329528,0.053313316,30.025276,563.452179,Ic,562.651615,-1.730913670,-107089.899055,108477.479874,Va,-17295.003904,2.454335880,68680.703362,108257.624583,Vb,-83681.982924,0.359978973,38286.825897,108690.790392,Vc,101724.170573,1780886591.0515208,True,-0.007753,ROCOF,10.81.0.175,,61530,847467,8010,1780886591.050569,49.996481,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290549,254,1780886591.847467,1000000,0,0,False,2026-06-08T02:43:11.847467,128,0
-2.048631293,-496.736977,559.393143,Ia,-257.241256,2.145505425,466.379457,555.643291,Ib,-302.042495,0.053138418,29.922154,563.363413,Ic,562.568218,-1.731153533,-107064.861915,108456.322810,Va,-17317.312164,2.454050310,68708.998842,108264.559497,Vb,-83667.725685,0.359813228,38267.450308,108683.648177,Vc,101723.830187,1780886591.0715387,True,0.003592,ROCOF,10.81.0.175,,61530,1183011,8012,1780886591.070569,49.997679,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290625,254,1780886592.183011,1000000,0,0,False,2026-06-08T02:43:12.183011,128,0
-2.048658889,-496.879254,559.561363,Ia,-257.332325,2.145428466,466.341585,555.570482,Ib,-301.967029,0.052592553,29.623176,563.517737,Ic,562.738578,-1.731439323,-107069.895170,108466.439807,Va,-17349.527737,2.453835117,68720.448405,108254.235792,Vb,-83644.961223,0.359496676,38235.190274,108683.485355,Vc,101735.786298,1780886591.0915213,True,0.006584,ROCOF,10.81.0.175,,61530,1518572,8014,1780886591.090568,49.997931,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290701,254,1780886592.518572,1000000,0,0,False,2026-06-08T02:43:12.518572,128,0
-2.048984706,-496.877145,559.653453,Ia,-257.536580,2.145019899,466.493509,555.604532,Ib,-301.794967,0.052137372,29.359913,563.381255,Ic,562.615707,-1.731760903,-107066.196975,108468.351129,Va,-17384.264782,2.453568178,68730.888284,108235.518369,Vb,-83612.154812,0.359298519,38211.602206,108673.737249,Vc,101734.235263,1780886591.1116223,True,0.002296,ROCOF,10.81.0.175,,61530,1854100,8016,1780886591.110571,49.997498,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290777,254,1780886592.8541,1000000,0,0,False,2026-06-08T02:43:12.854100,128,0
-2.048777686,-497.067530,559.807836,Ia,-257.504725,2.145282697,466.702879,555.948435,Ib,-302.104428,0.052523599,29.597158,563.761264,Ic,562.983810,-1.732095007,-107056.819838,108464.741249,Va,-17419.455227,2.453228567,68760.574397,108237.556043,Vb,-83590.381903,0.358901324,38172.511735,108677.497556,Vc,101752.925378,1780886591.131583,True,0.030560,ROCOF,10.81.0.175,,61530,2189661,8018,1780886591.130599,49.999098,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290853,254,1780886593.189661,1000000,0,0,False,2026-06-08T02:43:13.189661,128,0
-2.048867939,-497.044144,559.807674,Ia,-257.549512,2.144870105,466.827795,555.948804,Ib,-301.912045,0.052390209,29.525631,563.829423,Ic,563.055820,-1.732357795,-107027.036097,108439.206302,Va,-17443.480378,2.452834856,68798.604476,108245.619545,Vb,-83569.528974,0.358655037,38145.140814,108670.918657,Vc,101756.163421,1780886591.1515026,True,0.019312,ROCOF,10.81.0.175,,61530,2525205,8020,1780886591.150581,49.998428,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721290929,254,1780886593.525205,1000000,0,0,False,2026-06-08T02:43:13.525205,128,0
-2.049522662,-497.016709,559.966865,Ia,-257.948214,2.144640616,466.931799,555.990159,Ib,-301.827356,0.052023187,29.316564,563.783061,Ic,563.020318,-1.732732499,-107028.247675,108447.064348,Va,-17484.849591,2.452600344,68810.043806,108232.789478,Vb,-83543.489211,0.358215389,38098.447034,108665.347795,Vc,101767.706789,1780886591.171537,True,-0.004235,ROCOF,10.81.0.175,,61530,2860733,8022,1780886591.170567,49.997261,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291005,254,1780886593.860733,1000000,0,0,False,2026-06-08T02:43:13.860733,128,0
-2.049873836,-496.801909,559.826927,Ia,-258.058231,2.144251384,467.069668,556.014473,Ib,-301.658779,0.051645859,29.101697,563.736163,Ic,562.984505,-1.733020631,-107028.112363,108452.036707,Va,-17516.490229,2.452268176,68840.251899,108236.659502,Vb,-83523.614497,0.357948719,38069.066189,108658.950901,Vc,101771.871410,1780886591.1916397,True,-0.009400,ROCOF,10.81.0.175,,61530,3196395,8024,1780886591.190585,49.996997,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291081,254,1780886594.196395,1000000,0,0,False,2026-06-08T02:43:14.196395,128,0
-2.049834783,-496.786883,559.798639,Ia,-258.025791,2.144052099,467.111213,555.992379,Ib,-301.553710,0.051204454,28.850202,563.677776,Ic,562.938986,-1.733238949,-107030.079643,108457.908000,Va,-17540.805550,2.452083407,68850.508791,108228.525462,Vb,-83504.617615,0.357621800,38041.841843,108676.230941,Vc,101800.498234,1780886591.2115571,True,0.006378,ROCOF,10.81.0.175,,61530,3531855,8026,1780886591.210579,49.998126,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291157,254,1780886594.531855,1000000,0,0,False,2026-06-08T02:43:14.531855,128,0
-2.049763874,-496.255562,559.179333,Ia,-257.705148,2.144461260,466.438792,555.338746,Ib,-301.390072,0.051666545,29.079508,563.080986,Ic,562.329600,-1.733546590,-107011.770742,108444.827571,Va,-17571.612033,2.451747150,68879.795546,108230.429385,Vb,-83482.930054,0.357274491,37994.986227,108643.356291,Vc,101782.905675,1780886591.2315497,True,0.003976,ROCOF,10.81.0.175,,61530,3867366,8028,1780886591.230583,49.999527,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291233,254,1780886594.867366,1000000,0,0,False,2026-06-08T02:43:14.867366,128,0
-2.050321172,-496.105377,559.172019,Ia,-257.978296,2.143967667,466.651780,555.415253,Ib,-301.201295,0.051237882,28.844839,563.205650,Ic,562.466514,-1.733832154,-107005.843974,108443.910841,Va,-17602.021299,2.451343058,68905.658598,108218.075380,Vb,-83445.563406,0.356952769,37970.062692,108665.748146,Vc,101816.104617,1780886591.2515748,True,-0.006209,ROCOF,10.81.0.175,,61530,4202944,8030,1780886591.250586,49.997789,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291309,254,1780886595.202944,1000000,0,0,False,2026-06-08T02:43:15.202944,128,0
-2.050498680,-496.091090,559.207542,Ia,-258.082749,2.143395804,466.628567,555.182792,Ib,-300.808433,0.050909575,28.649026,562.986519,Ic,562.257107,-1.734192304,-106987.946781,108432.204012,Va,-17638.653874,2.451086017,68932.063127,108225.859545,Vb,-83433.850130,0.356700233,37943.084415,108662.125919,Vc,101822.295959,1780886591.27155,True,-0.003795,ROCOF,10.81.0.175,,61530,4538471,8032,1780886591.270569,49.996857,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291385,254,1780886595.538471,1000000,0,0,False,2026-06-08T02:43:15.538471,128,0
-2.050934821,-495.997046,559.228473,Ia,-258.308758,2.143244394,466.711742,555.227565,Ib,-300.762030,0.050737535,28.560683,563.151922,Ic,562.427217,-1.734591044,-106989.203748,108440.615304,Va,-17682.684435,2.450791995,68954.433429,108222.472401,Vb,-83410.968362,0.356479438,37916.269609,108649.712382,Vc,101819.038002,1780886591.2915008,True,0.009242,ROCOF,10.81.0.175,,61530,4874032,8034,1780886591.290573,49.997944,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291461,254,1780886595.874032,1000000,0,0,False,2026-06-08T02:43:15.874032,128,0
-2.051044143,-495.884833,559.133791,Ia,-258.319237,2.142779272,467.002260,555.406766,Ib,-300.641922,0.050212134,28.264778,563.143934,Ic,562.434168,-1.734913253,-106991.213206,108448.432880,Va,-17718.433645,2.450337704,68995.681782,108227.747005,Vb,-83383.698151,0.356035026,37874.320831,108659.193077,Vc,101844.764528,1780886591.311429,True,-0.010637,ROCOF,10.81.0.175,,61530,5209644,8036,1780886591.310569,49.997067,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291537,254,1780886596.209644,1000000,0,0,False,2026-06-08T02:43:16.209644,128,0
-2.051164894,-496.125405,559.440241,Ia,-258.520727,2.142800988,467.198631,555.648079,Ib,-300.782690,0.050138242,28.239345,563.465717,Ic,562.757634,-1.735085169,-106981.144986,108441.316507,Va,-17735.663035,2.450070964,69023.191680,108236.011912,Vb,-83371.657564,0.355608012,37828.355353,108652.090277,Vc,101854.269684,1780886591.3318505,True,-0.014360,ROCOF,10.81.0.175,,61530,5545121,8038,1780886591.330589,49.998111,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291613,254,1780886596.545121,1000000,0,0,False,2026-06-08T02:43:16.545121,128,0
-2.051926057,-496.028700,559.553290,Ia,-258.950601,2.142197094,467.372502,555.638942,Ib,-300.495555,0.049531079,27.893407,563.379922,Ic,562.688985,-1.735613062,-106972.045236,108441.598003,Va,-17792.181305,2.449577503,69052.121056,108216.887888,Vb,-83322.862419,0.355388340,37803.170800,108644.016961,Vc,101855.008217,1780886591.3514585,True,-0.012732,ROCOF,10.81.0.175,,61530,5880649,8040,1780886591.350571,49.996457,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291689,254,1780886596.880649,1000000,0,0,False,2026-06-08T02:43:16.880649,128,0
-2.051459661,-496.225514,559.639110,Ia,-258.758907,2.142127821,467.439220,555.693513,Ib,-300.492688,0.049550521,27.913025,563.555124,Ic,562.863430,-1.735756683,-106978.157287,108450.385785,Va,-17808.987628,2.449454455,69071.162814,108230.660573,Vb,-83324.968380,0.355180574,37786.488954,108656.902361,Vc,101874.941390,1780886591.3716302,True,0.019848,ROCOF,10.81.0.175,,61530,6216193,8042,1780886591.370577,49.998882,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291765,254,1780886597.216193,1000000,0,0,False,2026-06-08T02:43:17.216193,128,0
-2.051942045,-495.936340,559.453771,Ia,-258.912474,2.141867816,467.422890,555.581256,Ib,-300.310462,0.048895387,27.540837,563.484923,Ic,562.811479,-1.736012649,-106967.709524,108444.418775,Va,-17835.388491,2.449220322,69076.135662,108207.892409,Vb,-83291.268820,0.354916680,37761.892756,108663.490011,Vc,101891.086542,1780886591.3915265,True,-0.000407,ROCOF,10.81.0.175,,61530,6551737,8044,1780886591.390574,49.997882,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291841,254,1780886597.551737,1000000,0,0,False,2026-06-08T02:43:17.551737,128,0
-2.052432535,-495.968903,559.633878,Ia,-259.239126,2.141394798,467.622319,555.649495,Ib,-300.126188,0.048576756,27.362078,563.496709,Ic,562.831998,-1.736414177,-106952.991336,108436.765904,Va,-17877.075933,2.448770616,69124.369264,108224.776476,Vb,-83273.187865,0.354556571,37715.641193,108635.961549,Vc,101878.862141,1780886591.411523,True,-0.003059,ROCOF,10.81.0.175,,61530,6887315,8046,1780886591.410571,49.996766,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291917,254,1780886597.887315,1000000,0,0,False,2026-06-08T02:43:17.887315,128,0
-2.052540175,-495.495801,559.131508,Ia,-259.059749,2.141296503,467.226816,555.144522,Ib,-299.807509,0.048808022,27.472766,563.097531,Ic,562.426952,-1.736802126,-106939.387309,108430.012471,Va,-17917.450889,2.448714002,69123.947545,108216.735708,Vb,-83263.087638,0.354068404,37668.629302,108643.825250,Vc,101904.637439,1780886591.4316719,True,0.003491,ROCOF,10.81.0.175,,61530,7222826,8048,1780886591.430586,49.998481,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721291993,254,1780886598.222826,1000000,0,0,False,2026-06-08T02:43:18.222826,128,0
-2.052810817,-495.429873,559.136251,Ia,-259.196041,2.140963964,467.600329,555.469822,Ib,-299.827710,0.048044306,27.040251,563.035640,Ic,562.385950,-1.736996467,-106943.372956,108437.586601,Va,-17939.486302,2.448426851,69143.547401,108209.996311,Vb,-83238.051121,0.353804815,37635.754022,108626.470185,Vc,101898.282832,1780886591.4515443,True,0.009445,ROCOF,10.81.0.175,,61530,7558387,8050,1780886591.450572,49.997357,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721292069,254,1780886598.558387,1000000,0,0,False,2026-06-08T02:43:18.558387,128,0
-2.053583569,-495.106751,558.997739,Ia,-259.514504,2.140535920,467.639799,555.364332,Ib,-299.570626,0.048067237,27.054010,563.053594,Ic,562.403263,-1.737292900,-106936.474148,108435.988253,Va,-17970.922208,2.448102609,69162.639280,108197.647320,Vb,-83206.130865,0.353725384,37631.997607,108638.992148,Vc,101913.018653,1780886591.4715412,True,-0.015043,ROCOF,10.81.0.175,,61530,7893915,8052,1780886591.47057,49.997445,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721292145,254,1780886598.893915,1000000,0,0,False,2026-06-08T02:43:18.893915,128,0
-2.053694697,-495.213497,559.150834,Ia,-259.640612,2.139790745,467.836242,555.332687,Ib,-299.205019,0.047906511,26.962719,563.034845,Ic,562.388877,-1.737509556,-106919.987486,108423.220586,Va,-17991.971495,2.447619369,69206.576746,108203.490111,Vb,-83177.190427,0.353356545,37586.478348,108616.084513,Vc,101905.399564,1780886591.491606,True,-0.004019,ROCOF,10.81.0.175,,61530,8229476,8054,1780886591.490606,49.997427,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721292221,254,1780886599.229476,1000000,0,0,False,2026-06-08T02:43:19.229476,128,0
-2.053901014,-495.392071,559.412988,Ia,-259.864556,2.140192659,467.762492,555.387947,Ib,-299.422818,0.047097316,26.504923,562.977398,Ic,562.353127,-1.737935624,-106915.261241,108426.211526,Va,-18038.022611,2.447365134,69227.130800,108202.567487,Vb,-83158.883903,0.352930603,37555.916611,108653.253489,Vc,101956.277989,1780886591.511588,True,0.006739,ROCOF,10.81.0.175,,61530,8564986,8056,1780886591.510584,49.997447,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721292297,254,1780886599.564986,1000000,0,0,False,2026-06-08T02:43:19.564986,128,0
-2.054397643,-495.033374,559.153672,Ia,-259.989975,2.139474808,467.624739,554.969519,Ib,-298.861625,0.047101609,26.501529,562.854032,Ic,562.229784,-1.738117296,-106931.089386,108445.589057,Va,-18060.672983,2.447027825,69271.295145,108227.749977,Vb,-83154.876790,0.352663802,37530.884355,108659.539452,Vc,101972.193432,1780886591.5316117,True,-0.009556,ROCOF,10.81.0.175,,61530,8900547,8058,1780886591.530574,49.997536,FREQ,DF,False,116,4,27,120,76,polar,float,0,1,1,IEC61850-PMU,1780886591,10.81.0.175,,4712,False,2,False,False,1,2061849846,PA,1721292373,254,1780886599.900547,1000000,0,0,False,2026-06-08T02:43:19.900547,128,0
